gameId,teamName,Q,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,reboundsOffensive,reboundsDefensive,assists,steals,blocks,turnovers,foulsPersonal,points,resultado
22000891,Kings,3,8,18,2,8,7,8,0,6,3,1,2,4,6,25,L
22000891,Kings,4,10,17,5,9,8,10,2,10,9,0,1,3,5,33,L
22000891,Timberwolves,1,11,20,4,7,8,10,1,6,9,2,2,4,6,34,W
22000891,Timberwolves,2,11,19,2,5,1,2,2,6,9,1,0,2,4,25,W
22000891,Timberwolves,3,14,25,5,13,6,6,4,8,5,2,2,3,5,39,W
22000891,Timberwolves,4,10,23,4,9,3,4,2,5,7,2,0,1,6,27,W
22000892,Celtics,1,10,18,4,8,2,2,2,13,6,1,1,5,3,26,L
22000892,Celtics,2,10,23,4,13,3,3,5,9,5,4,0,7,3,27,L
22000892,Celtics,3,7,17,0,5,10,12,2,6,5,1,0,6,3,24,L
22000892,Celtics,4,6,19,4,14,6,7,1,10,4,1,1,2,3,22,L
22000892,Suns,1,9,26,2,7,1,2,4,5,3,3,0,1,3,21,W
22000892,Suns,2,6,17,1,9,3,3,0,7,5,3,0,8,5,16,W
22000892,Suns,3,13,24,0,8,2,2,5,6,6,4,2,5,8,28,W
22000892,Suns,4,8,21,3,11,2,2,1,10,4,0,0,3,7,21,W
22000893,Magic,1,11,28,2,7,3,3,4,10,4,1,1,1,3,27,L
22000893,Magic,2,9,23,4,9,3,4,2,3,3,1,2,1,8,25,L
22000893,Magic,3,7,24,2,9,2,4,5,6,2,2,2,2,2,18,L
22000893,Magic,4,9,23,5,11,7,8,2,8,4,2,1,0,5,30,L
22000893,Pelicans,1,12,25,2,5,3,3,3,13,6,1,1,5,5,29,W
22000893,Pelicans,2,16,23,3,5,10,10,2,12,11,0,0,1,3,45,W
22000893,Pelicans,3,14,22,5,10,1,3,3,9,11,1,1,4,3,34,W
22000893,Pelicans,4,8,20,2,8,9,10,4,12,6,0,1,4,5,27,W
22000894,76ers,1,10,23,4,6,2,2,1,6,7,3,0,2,6,26,W
22000894,76ers,2,14,22,4,6,2,3,0,8,8,1,1,3,2,34,W
22000894,76ers,3,10,20,2,6,5,6,0,4,2,0,2,1,3,27,W
22000894,76ers,4,12,26,2,9,4,7,6,8,10,3,0,2,6,30,W
22000894,Bucks,1,14,19,6,9,6,9,0,12,11,2,3,3,3,40,L
22000894,Bucks,2,15,25,7,12,0,0,0,9,11,1,0,1,4,37,L
22000894,Bucks,3,11,22,6,9,3,6,4,9,6,1,2,4,4,31,L
22000894,Bucks,4,5,15,1,10,5,8,2,9,4,2,3,8,5,16,L
22000895,Pistons,1,10,21,3,7,2,4,3,10,6,1,3,4,5,25,L
22000895,Pistons,2,9,21,2,4,2,3,1,6,4,0,1,3,5,22,L
22000895,Pistons,3,8,20,2,6,5,6,2,7,4,1,0,4,5,23,L
22000895,Pistons,4,8,15,1,5,4,9,3,11,1,0,1,6,7,21,L
22000895,Spurs,1,9,22,4,4,4,6,4,9,6,3,1,3,5,26,W
22000895,Spurs,2,14,23,1,5,2,4,3,11,12,2,4,2,2,31,W
22000895,Spurs,3,8,16,3,9,6,6,1,7,6,3,0,4,5,25,W
22000895,Spurs,4,6,19,3,6,9,11,3,5,4,4,2,1,7,24,W
22000896,Bulls,1,14,25,5,11,1,2,3,11,9,5,2,4,3,34,W
22000896,Bulls,2,10,20,4,12,0,0,2,9,9,1,0,3,4,24,W
22000896,Bulls,3,11,21,3,10,5,5,2,11,7,1,0,4,1,30,W
22000896,Bulls,4,8,21,2,10,2,4,4,8,5,1,0,6,6,20,W
22000896,Hornets,1,8,21,3,8,4,5,3,8,8,0,0,5,2,23,L
22000896,Hornets,2,9,20,2,8,1,3,2,7,9,1,1,3,4,21,L
22000896,Hornets,3,10,23,2,8,1,1,1,8,9,2,2,3,6,23,L
22000896,Hornets,4,8,18,1,7,7,8,1,8,4,2,0,3,6,24,L
22000897,Lakers,1,10,26,1,6,5,6,4,7,5,2,0,0,6,26,W
22000897,Lakers,2,9,17,1,4,6,8,1,7,7,0,1,5,7,25,W
22000897,Lakers,3,15,25,6,13,3,3,3,7,9,1,2,4,8,39,W
22000897,Lakers,4,9,22,2,7,0,0,4,12,5,4,2,7,7,20,W
22000897,Mavericks,1,11,20,2,4,7,9,1,10,8,0,0,2,4,31,L
22000897,Mavericks,2,10,23,2,7,9,13,4,8,5,4,1,2,5,31,L
22000897,Mavericks,3,11,19,3,5,7,8,2,4,4,3,3,3,3,32,L
22000897,Mavericks,4,8,20,2,8,3,6,2,7,6,4,1,5,3,21,L
22000898,Hawks,1,13,21,4,8,1,2,0,6,9,4,0,3,4,31,W
22000898,Hawks,2,10,18,3,6,8,8,2,5,6,4,0,6,4,31,W
22000898,Hawks,3,11,19,6,10,5,5,2,7,6,2,1,3,4,33,W
22000898,Hawks,4,9,22,2,11,3,4,4,12,3,2,1,2,5,23,W
22000898,Heat,1,11,17,5,10,3,4,0,8,7,2,2,4,2,30,L
22000898,Heat,2,13,22,4,9,1,1,2,2,10,3,2,5,7,31,L
22000898,Heat,3,11,24,4,12,2,2,4,5,6,3,0,2,4,28,L
22000898,Heat,4,3,16,0,6,8,9,0,9,1,2,1,2,5,14,L
22000899,Celtics,1,8,22,3,8,6,8,5,14,3,1,1,6,6,25,W
22000899,Celtics,2,10,22,5,11,1,2,2,5,5,1,3,3,1,26,W
22000899,Celtics,3,9,23,4,13,0,0,3,6,6,4,1,6,8,22,W
22000899,Celtics,4,11,27,5,10,4,6,5,14,7,0,1,4,5,31,W
22000899,Nets,1,7,21,1,6,6,9,1,11,4,5,3,2,4,21,L
22000899,Nets,2,15,24,7,11,2,2,1,10,12,2,1,1,4,39,L
22000899,Nets,3,8,18,2,6,10,11,3,10,5,4,0,7,4,28,L
22000899,Nets,4,7,23,1,9,6,6,1,10,5,1,3,1,7,21,L
22000900,Cavaliers,1,8,19,3,7,1,2,3,10,6,0,1,5,3,20,W
22000900,Cavaliers,2,15,23,4,7,1,1,2,10,12,2,0,2,5,35,W
22000900,Cavaliers,3,10,18,1,7,2,2,2,9,5,0,0,6,4,23,W
22000900,Cavaliers,4,8,20,2,9,6,9,4,7,4,2,0,3,8,24,W
22000900,Hornets,1,9,25,2,10,2,2,3,7,5,2,1,0,3,22,L
22000900,Hornets,2,9,24,6,16,2,3,4,5,7,0,0,2,2,26,L
22000900,Hornets,3,12,27,3,9,3,5,6,4,7,3,0,0,3,30,L
22000900,Hornets,4,10,18,3,5,7,8,2,7,7,2,0,3,8,30,L
22000901,Clippers,1,12,26,4,11,9,9,1,12,7,2,1,1,5,37,W
22000901,Clippers,2,12,29,4,8,0,0,9,12,6,1,0,5,5,28,W
22000901,Clippers,3,5,23,0,6,1,2,2,10,5,3,2,5,3,11,W
22000901,Clippers,4,10,19,4,9,9,12,2,10,4,2,0,3,6,33,W
22000901,Rockets,1,11,25,5,11,9,10,3,9,7,1,0,2,6,36,L
22000901,Rockets,2,9,22,4,12,3,3,1,7,7,4,1,2,1,25,L
22000901,Rockets,3,8,22,1,10,2,3,4,15,3,0,2,5,4,19,L
22000901,Rockets,4,8,20,3,9,5,6,1,7,7,2,2,5,8,24,L
22000902,Thunder,1,12,25,4,8,7,8,4,5,5,5,2,3,5,35,L
22000902,Thunder,2,12,20,0,4,9,10,3,3,5,3,1,2,5,33,L
22000902,Thunder,3,8,23,3,12,3,4,4,6,4,2,2,5,3,22,L
22000902,Thunder,4,7,25,3,9,2,3,3,12,4,2,2,6,4,19,L
22000902,Wizards,1,12,23,6,10,6,6,4,7,7,1,0,6,8,36,W
22000902,Wizards,2,12,21,5,8,5,5,4,5,7,2,2,5,7,34,W
22000902,Wizards,3,12,24,4,8,2,3,3,12,6,2,3,6,5,30,W
22000902,Wizards,4,12,25,3,6,2,2,1,14,5,2,2,3,3,29,W
22000903,Nuggets,1,10,24,3,11,1,4,3,5,8,2,0,0,3,24,L
22000903,Nuggets,2,8,20,4,12,6,6,1,10,5,2,3,3,3,26,L
22000903,Nuggets,3,8,23,1,10,7,8,1,8,6,3,3,2,2,24,L
22000903,Nuggets,4,8,21,5,13,2,2,1,7,7,2,1,4,6,23,L
22000903,Warriors,1,10,18,5,12,5,8,1,12,9,0,2,4,4,30,W
22000903,Warriors,2,10,24,2,11,2,3,4,9,9,2,0,2,5,24,W
22000903,Warriors,3,13,23,5,9,1,2,2,13,11,2,1,5,4,32,W
22000903,Warriors,4,12,19,3,7,5,5,0,11,11,4,1,3,2,32,W
22000904,Knicks,1,12,20,4,8,2,2,0,9,8,0,1,3,3,30,W
22000904,Knicks,2,13,21,6,9,2,2,2,7,5,1,0,3,6,34,W
22000904,Knicks,3,8,16,2,5,6,9,1,12,2,1,2,5,4,24,W
22000904,Knicks,4,9,18,4,9,10,11,2,11,5,2,1,2,4,32,W
22000904,Raptors,1,10,22,4,13,2,4,2,7,9,2,1,1,3,26,L
22000904,Raptors,2,12,20,5,10,4,7,1,6,9,1,1,2,2,33,L
22000904,Raptors,3,8,21,4,9,4,4,0,7,8,3,1,1,6,24,L
22000904,Raptors,4,6,20,4,12,4,4,2,8,5,0,0,3,8,20,L
22000905,76ers,1,7,24,1,11,2,2,3,10,3,3,1,4,3,17,L
22000905,76ers,2,8,21,2,9,5,6,2,13,3,3,2,6,7,23,L
22000905,76ers,3,9,21,3,6,2,4,2,5,4,1,0,3,3,23,L
22000905,76ers,4,7,16,1,5,16,22,3,3,5,4,1,4,7,31,L
22000905,Bucks,1,10,26,5,14,1,2,3,13,7,3,2,3,3,26,W
22000905,Bucks,2,8,24,2,8,6,10,5,8,3,2,2,3,6,24,W
22000905,Bucks,3,15,24,3,8,3,4,4,10,10,2,0,3,5,36,W
22000905,Bucks,4,16,21,8,10,6,8,4,8,13,3,0,6,14,46,W
22000906,Pacers,1,13,26,4,9,5,7,4,9,8,3,2,2,3,35,W
22000906,Pacers,2,8,25,2,11,5,6,1,5,6,2,2,0,8,23,W
22000906,Pacers,3,10,23,1,4,5,6,4,6,5,1,3,1,3,26,W
22000906,Pacers,4,9,22,3,8,10,16,0,10,9,4,2,1,7,31,W
22000906,Pistons,1,10,22,2,7,3,5,3,10,7,1,2,6,6,25,L
22000906,Pistons,2,12,26,3,8,9,11,7,13,6,0,2,4,5,36,L
22000906,Pistons,3,9,22,1,7,2,2,2,9,8,1,1,3,5,21,L
22000906,Pistons,4,8,26,4,12,7,8,3,15,5,1,2,5,9,27,L
22000907,Bulls,1,7,17,3,7,1,1,0,7,6,0,0,5,6,18,W
22000907,Bulls,2,10,21,3,11,0,0,2,6,7,1,0,3,4,23,W
22000907,Bulls,3,7,20,1,8,7,8,3,11,5,3,0,4,4,22,W
22000907,Bulls,4,14,21,6,12,4,4,1,12,10,3,2,5,6,38,W
22000907,Heat,1,11,24,5,14,6,6,3,10,8,2,0,0,0,33,L
22000907,Heat,2,9,18,5,9,5,5,2,9,6,1,0,4,4,28,L
22000907,Heat,3,7,19,2,6,3,4,1,7,3,4,1,3,6,19,L
22000907,Heat,4,9,19,2,8,6,9,0,5,5,4,1,3,2,26,L
22000908,Lakers,1,9,25,6,13,2,2,4,7,8,4,1,3,5,26,L
22000908,Lakers,2,12,21,2,8,6,7,0,13,9,3,1,2,7,32,L
22000908,Lakers,3,6,21,4,14,5,8,2,4,3,2,0,1,3,21,L
22000908,Lakers,4,6,19,0,10,2,2,0,6,2,2,2,3,7,14,L
22000908,Mavericks,1,9,18,1,4,4,7,3,10,5,1,1,5,4,23,W
22000908,Mavericks,2,6,20,3,11,8,10,2,8,2,1,0,5,3,23,W
22000908,Mavericks,3,12,20,5,9,4,4,3,10,11,0,0,3,6,33,W
22000908,Mavericks,4,11,20,4,6,3,4,2,13,8,1,1,3,4,29,W
22000909,Jazz,1,14,24,9,15,3,5,3,11,10,2,0,4,4,40,L
22000909,Jazz,2,6,21,2,10,4,5,2,12,3,0,1,3,5,18,L
22000909,Jazz,3,6,19,2,9,2,3,1,9,4,2,2,5,5,16,L
22000909,Jazz,4,7,18,6,13,2,2,3,4,7,5,2,8,7,22,L
22000909,Timberwolves,1,10,23,4,12,2,4,2,8,6,2,0,4,4,26,W
22000909,Timberwolves,2,11,25,1,9,3,6,3,10,2,2,1,0,5,26,W
22000909,Timberwolves,3,12,23,4,11,2,4,1,11,6,4,1,2,5,30,W
22000909,Timberwolves,4,7,21,0,6,5,6,5,7,1,5,0,7,5,19,W
22000910,Nuggets,1,15,23,4,9,2,2,0,7,9,2,1,3,4,36,W
22000910,Nuggets,2,15,23,5,8,1,1,0,10,9,3,0,4,9,36,W
22000910,Nuggets,3,11,18,3,7,5,8,0,10,9,1,5,4,4,30,W
22000910,Nuggets,4,9,20,4,13,5,5,1,8,9,2,2,3,5,27,W
22000910,Rockets,1,9,17,4,10,4,6,0,7,4,2,0,6,3,26,L
22000910,Rockets,2,7,15,0,5,10,14,0,6,5,3,0,5,3,24,L
22000910,Rockets,3,12,26,4,10,4,4,4,7,8,3,0,2,6,32,L
22000910,Rockets,4,13,24,7,15,1,4,2,9,10,2,1,2,4,34,L
22000911,Celtics,1,8,21,2,6,5,6,4,6,4,0,0,3,2,23,L
22000911,Celtics,2,10,21,5,11,4,5,4,8,6,0,0,6,4,29,L
22000911,Celtics,3,12,26,4,12,8,10,2,7,4,4,1,2,3,36,L
22000911,Celtics,4,4,20,3,12,5,5,1,9,4,2,1,2,4,16,L
22000911,Hornets,1,13,23,6,11,1,1,2,7,11,1,2,2,4,33,W
22000911,Hornets,2,11,24,6,11,2,2,2,6,11,4,2,1,7,30,W
22000911,Hornets,3,14,24,5,10,4,4,2,9,11,1,2,5,5,37,W
22000911,Hornets,4,9,22,4,11,3,4,4,14,6,1,2,3,5,25,W
22000912,Nets,1,8,17,3,9,8,9,1,11,4,0,1,4,4,27,W
22000912,Nets,2,12,24,2,7,6,7,4,8,9,3,1,2,2,32,W
22000912,Nets,3,15,23,7,9,1,2,2,7,11,1,1,2,4,38,W
22000912,Nets,4,11,23,1,3,8,9,4,7,6,2,1,2,7,31,W
22000912,Suns,1,11,25,3,6,7,8,4,8,7,2,0,0,6,32,L
22000912,Suns,2,12,26,5,13,0,0,5,7,7,1,2,4,4,29,L
22000912,Suns,3,12,21,2,7,5,6,3,5,5,1,0,2,4,31,L
22000912,Suns,4,8,18,2,8,9,11,3,8,3,1,1,6,10,27,L
22000913,Bucks,1,11,24,4,8,3,4,2,11,5,0,2,1,2,29,L
22000913,Bucks,2,9,19,0,6,4,4,0,11,4,4,3,4,1,22,L
22000913,Bucks,3,8,17,2,7,9,10,2,11,6,0,1,4,7,27,L
22000913,Bucks,4,11,21,2,7,2,5,0,4,5,2,0,3,8,26,L
22000913,Hawks,1,11,26,4,13,0,0,0,12,7,1,1,1,2,26,W
22000913,Hawks,2,8,24,1,6,0,0,3,10,4,3,0,4,5,17,W
22000913,Hawks,3,9,21,0,5,9,11,1,8,4,1,0,1,7,27,W
22000913,Hawks,4,12,17,8,11,9,12,1,9,8,1,0,3,6,41,W
22000914,Magic,1,9,24,0,3,7,10,3,8,3,1,0,0,5,25,L
22000914,Magic,2,10,21,4,8,8,10,5,11,5,3,2,6,2,32,L
22000914,Magic,3,8,28,1,9,3,4,4,8,4,1,0,0,6,20,L
22000914,Magic,4,13,28,5,12,4,4,3,9,10,4,1,0,1,35,L
22000914,Pacers,1,13,22,4,9,6,7,2,14,6,0,0,2,5,36,W
22000914,Pacers,2,11,26,3,8,1,1,2,5,4,3,3,6,6,26,W
22000914,Pacers,3,14,21,5,8,8,9,0,14,10,0,0,1,3,41,W
22000914,Pacers,4,12,22,3,7,1,1,1,10,8,0,2,4,6,28,W
22000915,Kings,1,15,25,5,11,4,4,1,7,8,1,0,1,0,39,L
22000915,Kings,2,10,23,4,10,2,3,2,8,6,4,2,5,8,26,L
22000915,Kings,3,10,23,4,12,3,3,2,8,7,1,1,1,1,27,L
22000915,Kings,4,6,15,1,4,8,12,1,8,1,2,2,3,6,21,L
22000915,Warriors,1,14,23,4,9,0,0,2,7,8,1,1,4,4,32,W
22000915,Warriors,2,11,21,4,8,5,6,2,10,8,2,1,6,1,31,W
22000915,Warriors,3,13,27,5,12,0,0,5,10,9,1,0,2,5,31,W
22000915,Warriors,4,8,24,1,7,6,9,8,9,5,1,1,4,6,23,W
22000916,Hawks,1,11,23,1,5,0,0,3,8,6,2,0,3,3,23,L
22000916,Hawks,2,8,20,0,2,5,6,3,9,6,3,1,6,8,21,L
22000916,Hawks,3,7,24,2,13,7,7,3,11,2,3,2,2,5,23,L
22000916,Hawks,4,7,18,1,7,4,4,0,8,5,2,1,5,1,19,L
22000916,Pistons,1,11,22,3,6,2,2,2,8,8,1,2,2,1,27,W
22000916,Pistons,2,11,22,2,6,4,7,4,9,6,4,3,5,3,28,W
22000916,Pistons,3,7,20,1,7,4,4,2,12,1,0,0,4,5,19,W
22000916,Pistons,4,11,20,3,7,1,2,0,10,7,4,3,3,7,26,W
22000917,Lakers,1,11,20,3,7,3,4,0,15,6,2,2,1,2,28,W
22000917,Lakers,2,10,23,2,7,0,2,2,4,5,3,1,7,7,22,W
22000917,Lakers,3,12,25,1,8,4,5,6,7,5,2,2,2,4,29,W
22000917,Lakers,4,14,19,5,9,2,3,1,9,7,1,0,1,5,35,W
22000917,Magic,1,6,22,2,7,2,2,1,8,3,1,0,2,3,16,L
22000917,Magic,2,14,19,3,6,9,12,1,7,8,4,2,4,3,40,L
22000917,Magic,3,9,19,2,6,4,4,2,4,4,0,1,3,6,24,L
22000917,Magic,4,7,16,4,6,5,6,0,5,1,0,0,2,6,23,L
22000918,76ers,1,13,24,4,9,4,5,1,9,6,4,1,3,4,34,W
22000918,76ers,2,10,17,3,4,3,4,2,7,6,5,2,7,5,26,W
22000918,76ers,3,11,21,5,10,6,9,2,7,7,8,2,4,5,33,W
22000918,76ers,4,13,24,2,8,0,0,5,8,8,5,2,6,5,28,W
22000918,Thunder,1,12,22,1,5,1,2,1,9,7,1,1,6,5,26,L
22000918,Thunder,2,7,18,2,8,3,6,4,4,5,4,0,6,3,19,L
22000918,Thunder,3,8,19,2,10,3,7,4,8,4,3,0,10,5,21,L
22000918,Thunder,4,8,19,2,7,6,8,2,6,5,3,0,7,3,24,L
22000919,Spurs,1,13,20,2,4,10,12,0,8,7,1,0,1,2,38,L
22000919,Spurs,2,11,25,2,7,3,4,7,9,7,0,0,2,4,27,L
22000919,Spurs,3,12,25,0,3,6,7,2,7,4,3,0,2,8,30,L
22000919,Spurs,4,15,24,2,3,6,7,2,6,8,0,1,1,5,38,L
22000919,Spurs,5,4,9,0,0,5,5,2,1,1,2,0,0,2,13,L
22000919,Wizards,1,15,27,1,4,3,3,2,7,8,1,0,1,8,34,W
22000919,Wizards,2,12,24,2,5,2,3,4,7,5,1,1,1,3,28,W
22000919,Wizards,3,11,21,0,3,11,12,4,10,8,2,4,4,4,33,W
22000919,Wizards,4,15,26,3,5,5,7,4,5,5,0,1,0,5,38,W
22000919,Wizards,5,5,11,0,3,0,0,4,3,0,0,2,2,3,10,W
22000920,Knicks,1,14,20,4,8,4,5,0,7,5,1,0,1,6,36,L
22000920,Knicks,2,12,23,3,8,0,0,3,12,9,1,1,5,5,27,L
22000920,Knicks,3,9,25,3,8,3,4,3,5,5,3,0,1,5,24,L
22000920,Knicks,4,10,19,2,5,1,1,0,5,5,1,0,3,3,23,L
22000920,Suns,1,10,18,3,7,6,8,0,4,5,0,1,1,4,29,W
22000920,Suns,2,11,26,2,9,3,4,2,8,6,3,1,1,3,27,W
22000920,Suns,3,13,20,3,8,2,2,1,12,6,1,3,5,4,31,W
22000920,Suns,4,11,19,6,10,3,3,2,8,6,1,1,1,2,31,W
22000921,Cavaliers,1,8,21,4,13,3,4,0,7,6,3,2,4,5,23,L
22000921,Cavaliers,2,10,20,2,9,3,3,4,8,7,2,0,4,3,25,L
22000921,Cavaliers,3,8,21,2,7,4,4,3,8,6,0,0,4,3,22,L
22000921,Cavaliers,4,10,21,2,9,4,5,2,5,6,1,1,1,5,26,L
22000921,Raptors,1,13,23,1,7,6,7,2,12,11,4,2,4,4,33,W
22000921,Raptors,2,8,19,0,8,0,0,1,6,7,0,1,4,3,16,W
22000921,Raptors,3,12,22,4,11,4,5,2,10,8,2,1,2,7,32,W
22000921,Raptors,4,10,15,3,3,8,8,0,7,6,1,1,2,5,31,W
22000922,Bulls,1,8,19,1,7,3,4,1,9,8,1,0,4,4,20,W
22000922,Bulls,2,13,21,3,7,3,3,2,8,10,0,2,3,3,32,W
22000922,Bulls,3,8,18,2,6,6,8,3,11,4,1,1,7,9,24,W
22000922,Bulls,4,12,19,5,9,5,7,3,14,11,1,1,4,5,34,W
22000922,Heat,1,10,22,2,10,4,4,2,10,4,2,1,2,5,26,L
22000922,Heat,2,11,19,2,8,3,4,0,5,6,3,1,0,2,27,L
22000922,Heat,3,8,19,1,6,12,12,0,8,4,5,1,1,5,29,L
22000922,Heat,4,7,24,2,12,4,5,4,5,4,3,1,2,7,20,L
22000923,Jazz,1,12,25,7,18,2,2,3,8,10,4,1,2,2,33,L
22000923,Jazz,2,5,26,1,15,3,4,5,8,3,2,4,2,6,14,L
22000923,Jazz,3,8,22,1,10,6,7,4,8,4,1,0,4,6,23,L
22000923,Jazz,4,12,22,7,14,3,6,4,9,7,2,1,3,4,34,L
22000923,Timberwolves,1,6,20,5,15,0,2,3,9,6,0,0,6,4,17,W
22000923,Timberwolves,2,9,23,6,10,8,10,5,14,8,2,2,4,4,32,W
22000923,Timberwolves,3,13,21,4,11,4,5,0,10,11,2,2,3,6,34,W
22000923,Timberwolves,4,9,19,1,8,3,4,0,7,4,3,0,3,7,22,W
22000924,Clippers,1,7,25,2,12,4,4,4,6,2,1,2,3,6,20,L
22000924,Clippers,2,10,22,1,9,7,7,1,8,5,2,2,4,10,28,L
22000924,Clippers,3,11,21,6,11,2,2,5,8,7,2,1,9,4,30,L
22000924,Clippers,4,8,22,5,13,4,4,3,9,6,0,0,2,3,25,L
22000924,Pelicans,1,12,24,2,6,7,8,5,13,8,2,2,3,6,33,W
22000924,Pelicans,2,9,16,3,7,8,14,1,8,4,3,0,5,5,29,W
22000924,Pelicans,3,13,22,5,7,2,4,1,4,8,7,0,4,2,33,W
22000924,Pelicans,4,10,20,5,9,0,0,1,11,8,1,3,4,5,25,W
22000925,Grizzlies,1,5,23,1,11,7,10,2,9,3,4,2,1,6,18,L
22000925,Grizzlies,2,12,18,2,5,9,9,0,11,6,3,2,6,4,35,L
22000925,Grizzlies,3,10,22,1,9,1,2,3,12,7,0,1,5,7,22,L
22000925,Grizzlies,4,7,18,0,7,7,10,1,7,4,1,1,4,5,21,L
22000925,Nuggets,1,8,18,0,3,5,7,1,16,2,0,1,6,6,21,W
22000925,Nuggets,2,14,28,7,13,2,3,2,6,11,2,0,4,5,37,W
22000925,Nuggets,3,9,26,2,12,7,7,4,7,2,4,1,0,3,27,W
22000925,Nuggets,4,14,22,2,5,5,5,1,11,10,2,1,1,6,35,W
22000926,Kings,1,12,20,7,11,0,0,2,11,9,2,0,7,4,31,L
22000926,Kings,2,11,23,2,8,4,6,3,5,5,2,2,0,3,28,L
22000926,Kings,3,10,20,2,5,6,6,3,9,6,1,0,2,2,28,L
22000926,Kings,4,9,18,2,5,6,6,3,10,3,1,2,7,6,26,L
22000926,Mavericks,1,8,21,0,9,1,2,1,6,4,3,1,3,1,17,W
22000926,Mavericks,2,13,23,5,11,4,4,5,10,7,0,0,2,5,35,W
22000926,Mavericks,3,13,26,7,15,0,1,4,6,11,1,0,2,4,33,W
22000926,Mavericks,4,9,22,0,7,3,7,4,4,2,5,1,3,5,21,W
22000927,Celtics,1,9,24,3,12,3,4,2,8,4,3,1,3,5,24,W
22000927,Celtics,2,10,25,1,10,4,4,2,9,3,3,2,5,7,25,W
22000927,Celtics,3,11,24,3,12,4,4,1,11,8,5,2,3,5,29,W
22000927,Celtics,4,11,24,4,15,11,13,3,3,6,5,2,3,9,37,W
22000927,Thunder,1,9,20,3,8,8,8,2,12,7,1,1,7,5,29,L
22000927,Thunder,2,9,21,2,6,6,9,4,10,4,1,1,8,7,26,L
22000927,Thunder,3,8,19,3,8,4,6,1,10,5,2,1,5,4,23,L
22000927,Thunder,4,13,21,5,8,10,13,3,9,9,1,0,7,8,41,L
22000928,Bucks,1,13,26,3,10,4,4,4,13,10,2,1,4,4,33,W
22000928,Bucks,2,13,24,2,10,1,2,2,10,6,3,0,2,4,29,W
22000928,Bucks,3,11,23,1,7,2,3,3,7,6,4,1,5,9,25,W
22000928,Bucks,4,10,20,3,8,4,5,0,9,6,4,1,4,7,27,W
22000928,Hornets,1,12,26,3,11,1,4,3,8,8,2,5,2,4,28,L
22000928,Hornets,2,6,19,1,7,4,6,3,7,5,1,1,5,5,17,L
22000928,Hornets,3,12,18,6,9,5,6,0,6,10,3,1,6,3,35,L
22000928,Hornets,4,8,19,2,8,6,7,1,10,3,0,0,4,5,24,L
22000929,Pacers,1,13,23,4,10,5,5,2,9,7,2,2,3,6,35,L
22000929,Pacers,2,10,22,2,4,5,6,3,4,6,1,4,3,3,27,L
22000929,Pacers,3,6,22,0,8,4,4,1,5,4,0,2,5,4,16,L
22000929,Pacers,4,11,19,4,8,8,13,1,13,8,3,4,2,4,34,L
22000929,Trail Blazers,1,13,25,4,7,4,6,3,8,4,1,1,3,3,34,W
22000929,Trail Blazers,2,15,30,6,10,3,3,10,10,8,1,2,3,4,39,W
22000929,Trail Blazers,3,14,26,7,9,5,5,4,10,10,3,2,2,4,40,W
22000929,Trail Blazers,4,8,25,3,9,1,2,3,9,4,1,0,5,8,20,W
22000930,Nets,1,8,20,2,7,8,8,0,10,4,1,2,4,5,26,W
22000930,Nets,2,9,18,6,13,6,6,2,7,8,3,1,4,8,30,W
22000930,Nets,3,10,26,4,14,0,0,5,6,8,4,1,2,2,24,W
22000930,Nets,4,13,19,6,11,4,4,0,11,10,1,2,0,5,36,W
22000930,Raptors,1,11,25,4,11,2,2,1,9,8,3,2,3,7,28,L
22000930,Raptors,2,7,23,2,9,8,9,8,6,2,1,0,4,6,24,L
22000930,Raptors,3,11,22,7,13,2,3,4,11,9,1,1,4,2,31,L
22000930,Raptors,4,7,21,2,10,4,5,2,6,5,0,0,2,4,20,L
22000931,Rockets,1,10,19,1,7,2,4,0,6,4,1,0,3,4,23,L
22000931,Rockets,2,11,24,2,9,3,4,3,12,8,3,2,6,5,27,L
22000931,Rockets,3,11,21,2,9,5,6,2,11,8,3,2,3,4,29,L
22000931,Rockets,4,10,22,2,6,6,8,3,8,4,2,0,5,9,28,L
22000931,Timberwolves,1,11,25,4,11,2,2,5,9,7,1,0,2,4,28,W
22000931,Timberwolves,2,12,24,4,9,3,5,1,9,9,4,3,3,2,31,W
22000931,Timberwolves,3,8,23,2,13,1,2,2,8,5,2,1,5,7,19,W
22000931,Timberwolves,4,14,21,0,5,8,16,4,10,8,3,2,4,7,36,W
22000932,Mavericks,1,12,24,5,7,7,7,2,13,6,4,3,1,3,36,W
22000932,Mavericks,2,9,22,4,12,4,5,2,12,5,1,1,4,7,26,W
22000932,Mavericks,3,16,23,6,7,3,3,2,8,6,3,0,5,6,41,W
22000932,Mavericks,4,11,23,3,9,5,7,3,8,4,1,0,3,3,30,W
22000932,Warriors,1,4,21,2,10,2,2,3,9,3,1,2,7,6,12,L
22000932,Warriors,2,4,18,1,9,8,10,3,10,2,4,0,5,5,17,L
22000932,Warriors,3,11,22,6,14,7,8,3,5,7,4,2,4,3,35,L
22000932,Warriors,4,15,23,7,10,2,4,1,9,13,2,1,2,4,39,L
22000933,Cavaliers,1,6,22,0,8,4,6,3,9,4,4,1,4,1,16,L
